village_id,week,rainfall_mm,rainfall_anomaly_pct,temp_mean_c,humidity_pct,flood_risk_score,malaria_cases,diarrhea_cases,ari_cases,anc4_completion_pct,institutional_delivery_pct,full_immunization_pct,high_risk_pregnancies,drug_stockout_flag,is_reported,reporting_status,reconstructed_malaria_cases,uncertainty_malaria_cases,reconstructed_malaria_cases_lower95,reconstructed_malaria_cases_upper95,reconstructed_diarrhea_cases,uncertainty_diarrhea_cases,reconstructed_diarrhea_cases_lower95,reconstructed_diarrhea_cases_upper95,reconstructed_ari_cases,uncertainty_ari_cases,reconstructed_ari_cases_lower95,reconstructed_ari_cases_upper95,reconstructed_anc4_completion_pct,uncertainty_anc4_completion_pct,reconstructed_anc4_completion_pct_lower95,reconstructed_anc4_completion_pct_upper95,reconstructed_full_immunization_pct,uncertainty_full_immunization_pct,reconstructed_full_immunization_pct_lower95,reconstructed_full_immunization_pct_upper95,village_name,block_name,subcentre_id,parent_phc_id,latitude,longitude,population,sc_st_pct,female_literacy_pct,tap_water_access_pct,sanitation_access_pct,distance_phc_km,distance_chc_km,all_weather_road,electricity_hours_per_day,mo_sanctioned,mo_in_position,anm_present,asha_workers_count,cold_chain_functional,rainfall_lag_1w,rainfall_lag_2w,rainfall_lag_3w,rainfall_lag_4w,rainfall_cum_4w,rainfall_surge_delta,vector_temp_suitability,vector_humidity_suitability,vector_breeding_pressure,waterborne_runoff_risk,target_malaria_lead_2w,target_diarrhea_lead_2w,spatial_lag_neighbor_malaria,spatial_lag_neighbor_diarrhea,forecasted_malaria_cases_2w,forecasted_diarrhea_cases_2w,VBVI,WBSI,climate_health_hazard_index
VIL_028,29,106.54,619.5,36.7,81.5,1.0,,,,,,,3,1,False,UNRECORDED,2.0679004974378943,4.530005446005212,0.0,6.597905943443107,4.856975178381931,2.3296916520285498,2.527283526353381,7.186666830410481,1.6072553828646572,2.2967610092782804,0.0,3.9040163921429376,42.69472075142597,2.945532635756075,39.749188115669895,45.64025338718204,52.85238592993317,4.230642832835787,48.62174309709739,57.08302876276896,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,78.33,72.19,58.69,51.98,315.75,27.602500000000006,0.09795864525733955,1.0,5.883788068736842,23.812320000000003,4.104069087521962,6.031570198163205,2.651468915619141,8.293060349421804,3.7123350194622526,4.949395010687169,35.1,63.9,48.1
VIL_028,30,91.7,517.8,38.5,75.6,1.0,,,,,,,1,0,False,UNRECORDED,2.398308129553629,4.530005446005212,0.0,6.928313575558841,6.061811551496444,2.3296916520285498,3.732119899467894,8.391503203524994,1.402974597529758,2.2967610092782804,0.0,3.6997356068080394,42.14279619061232,2.945532635756075,39.19726355485625,45.0883288263684,53.90734250572062,4.230642832835787,49.67669967288484,58.137985338556405,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,106.54,78.33,72.19,58.69,348.76,4.510000000000005,0.03818043380053579,1.0,2.5407551476904544,32.388160000000006,3.943307462802406,6.909157621879839,3.49736640614899,9.673363661069574,5.195954946936645,6.255503154927312,40.3,72.9,55.0
VIL_028,31,101.89,600.0,36.0,94.9,1.0,,,,,,,2,0,False,UNRECORDED,4.104069087521962,4.530005446005212,0.0,8.634074533527174,6.031570198163205,2.3296916520285498,3.701878546134656,8.361261850191756,1.7503476689023854,2.2967610092782804,0.0,4.047108678180666,41.570708862047766,2.945532635756075,38.62517622629169,44.51624149780384,51.94457927325238,4.230642832835787,47.7139364404166,56.17522210608816,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,91.7,106.54,78.33,72.19,378.46,7.275000000000006,0.1353352832366127,1.0,11.62936088852213,27.876800000000006,5.955948665292444,5.75085787726169,5.016360020622175,10.033128969240794,8.085606810880169,5.902416951712971,58.1,70.4,63.6
VIL_028,32,117.25,691.7,36.5,89.6,1.0,,,,,,,1,0,False,UNRECORDED,3.943307462802406,4.530005446005212,0.0,8.473312908807618,6.909157621879839,2.3296916520285498,4.579465969851289,9.23884927390839,1.8263511039036588,2.2967610092782804,0.0,4.123112113181939,41.82439036888842,2.945532635756075,38.87885773313235,44.7699230046445,53.3995752157447,4.230642832835787,49.16893238290891,57.63021804858048,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,101.89,91.7,106.54,78.33,417.38,12.905000000000001,0.10770114519003211,1.0,9.012216427211508,30.974560000000004,9.390474201611596,6.546524279476856,5.123826800109994,9.242526685749157,8.637925347845725,7.230163054288388,59.4,79.6,68.5
VIL_028,33,92.98,530.1,34.4,80.9,1.0,,,,,,,1,1,False,UNRECORDED,5.955948665292444,4.530005446005212,1.4259432192872312,10.485954111297657,5.75085787726169,2.3296916520285498,3.42116622523314,8.08054952929024,1.9646123795335837,2.2967610092782804,0.0,4.261373388811864,42.18899787332104,2.945532635756075,39.24346523756496,45.13453050907711,53.52529436291631,4.230642832835787,49.29465153008053,57.7559371957521,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,117.25,101.89,91.7,106.54,403.82,-7.974999999999994,0.2586967467018851,1.0,27.080375444753333,35.644000000000005,10.864682284818809,4.407995450832783,8.035954545743303,8.008079235828728,9.991751609129143,4.1843215092741515,74.7,58.6,67.5
VIL_028,34,83.46,467.7,32.6,75.6,1.0,,,,,,,2,1,False,UNRECORDED,9.390474201611596,4.530005446005212,4.860468755606384,13.920479647616808,6.546524279476856,2.3296916520285498,4.216832627448306,8.876215931505406,1.9123041822895388,2.2967610092782804,0.0,4.209065191567819,42.76973839828987,2.945532635756075,39.82420576253379,45.71527103404594,54.064047956488,4.230642832835787,49.83340512365221,58.29469078932378,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,92.98,117.25,101.89,91.7,395.58,-15.435000000000002,0.46101671078353523,1.0,46.98682316305792,28.265920000000005,10.986304638836373,4.437047381517367,11.130135237585932,7.5817045329325925,10.963662296564085,4.302181774250351,89.1,59.4,75.7
VIL_028,35,60.28,309.0,34.1,52.4,1.0,,,,,,,2,1,False,UNRECORDED,10.864682284818809,4.530005446005212,6.334676838813596,15.39468773082402,4.407995450832783,2.3296916520285498,2.078303798804233,6.737687102861333,2.13023650302744,2.2967610092782804,0.0,4.426997512305721,43.3241318997889,2.945532635756075,40.37859926403283,46.269664535544976,53.60484722170658,4.230642832835787,49.3742043888708,57.83549005454236,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,83.46,92.98,117.25,101.89,353.97,-28.21249999999999,0.2880297924974454,0.7485714285714286,21.20015472228914,25.371840000000002,4.0,7.0,14.737279641375578,8.165507758087863,7.719422532421968,4.021569212049071,61.3,57.5,59.6
VIL_028,36,52.97,257.8,30.5,55.5,1.0,,,,,,,3,0,False,UNRECORDED,10.986304638836373,4.530005446005212,6.45629919283116,15.516310084841583,4.437047381517367,2.3296916520285498,2.107355729488817,6.7667390335459165,1.502936905956564,2.2967610092782804,0.0,3.799697915234845,42.88620279771908,2.945532635756075,39.940670161963006,45.83173543347515,53.64752412247277,4.230642832835787,49.41688128963699,57.87816695530856,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,60.28,83.46,92.98,117.25,289.69,-19.4525,0.7389912962803088,0.7928571428571428,60.779257623185075,18.325120000000002,10.32225990559498,2.0647865876897717,12.393745471917391,7.536628000615643,11.14002801142003,2.759852142261734,96.9,48.8,75.3
VIL_028,37,55.71,264.6,34.2,54.3,1.0,4.0,7.0,3.0,40.3,40.4,59.1,1,1,True,REPORTED,4.0,0.4530005446005212,3.5469994553994786,4.453000544600521,7.0,0.232969165202855,6.767030834797145,7.232969165202855,3.0,0.229676100927828,2.770323899072172,3.229676100927828,40.3,0.2945532635756075,40.00544673642439,40.594553263575605,59.1,0.4230642832835787,58.67693571671642,59.52306428328358,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,52.97,60.28,83.46,92.98,252.42000000000002,-7.394999999999989,0.27803730045319386,0.7757142857142857,17.232632723245903,16.102880000000003,14.0,1.0,11.31227870996652,4.068938119476533,7.7449153167922615,3.355122732542257,59.4,52.9,56.5
VIL_028,38,48.57,217.2,30.1,56.5,0.913,,,,,,,0,1,False,UNRECORDED,10.32225990559498,4.530005446005212,5.792254459589767,14.852265351600192,2.0647865876897717,2.3296916520285498,0.0,4.394478239718321,1.824739170692068,2.2967610092782804,0.0,4.121500179970349,40.560205847607165,2.945532635756075,37.61467321185109,43.50573848336324,51.83592472527646,4.230642832835787,47.60528189244068,56.06656755811225,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,55.71,52.97,60.28,83.46,217.53,-5.812499999999993,0.7887672852587112,0.8071428571428572,45.37007453774627,15.462421920000002,11.209408533103938,2.1629876073083505,12.988222082766812,2.8038482251520014,10.608507479836423,2.1568652332982894,86.7,42.1,66.6
VIL_028,39,31.91,117.0,29.3,48.9,0.504,14.0,1.0,0.0,42.3,36.6,56.0,3,1,True,REPORTED,14.0,0.4530005446005212,13.54699945539948,14.45300054460052,1.0,0.232969165202855,0.7670308347971451,1.232969165202855,0.0,0.229676100927828,0.0,0.229676100927828,42.3,0.2945532635756075,42.00544673642439,42.594553263575605,56.0,0.4230642832835787,55.57693571671642,56.42306428328358,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,48.57,55.71,52.97,60.28,189.16,-15.379999999999999,0.8775535639640375,0.6985714285714285,35.83305441469124,7.441701120000001,10.0,1.0,16.06675539566251,2.6619196352916474,11.463707633026502,1.3820269954409627,85.8,24.5,58.2
VIL_028,40,21.23,47.7,27.8,32.3,0.451,,,,,,,4,1,False,UNRECORDED,11.209408533103938,4.530005446005212,6.679403087098725,15.73941397910915,2.1629876073083505,2.3296916520285498,0.0,4.4926792593369,1.7384038823718444,2.2967610092782804,0.0,4.035164891650124,42.44194389818159,2.945532635756075,39.49641126242552,45.38747653393767,55.04463368272204,4.230642832835787,50.81399084988626,59.27527651555783,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,31.91,48.57,55.71,52.97,157.42000000000002,-18.124999999999996,0.9843217347761177,0.4614285714285714,23.259283543195497,4.374988640000001,7.0,3.0,14.5374509150339,4.312824565803301,6.752986490961426,2.090535124321415,57.9,27.8,44.4
VIL_028,41,15.93,6.4,27.2,46.8,0.306,10.0,1.0,2.0,42.5,40.7,56.2,2,1,True,REPORTED,10.0,0.4530005446005212,9.54699945539948,10.45300054460052,1.0,0.232969165202855,0.7670308347971451,1.232969165202855,2.0,0.229676100927828,1.770323899072172,2.229676100927828,42.5,0.2945532635756075,42.20544673642439,42.79455326357561,56.2,0.4230642832835787,55.77693571671642,56.62306428328358,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,21.23,31.91,48.57,55.71,117.63999999999999,-13.479999999999997,0.9990128332490111,0.6685714285714285,30.85082927902459,1.9748995200000004,3.2028134805418125,1.0872085203388464,8.566049339457598,2.6963378137751097,5.209547880132213,1.294113208861949,54.6,17.9,38.1
VIL_028,42,13.9,-12.1,26.2,32.9,0.223,7.0,3.0,5.0,46.9,43.9,58.9,1,1,True,REPORTED,7.0,0.4530005446005212,6.546999455399479,7.453000544600521,3.0,0.232969165202855,2.767030834797145,3.232969165202855,5.0,0.229676100927828,4.770323899072172,5.229676100927828,46.9,0.2945532635756075,46.60544673642439,47.19455326357561,58.9,0.4230642832835787,58.47693571671642,59.32306428328358,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,15.93,21.23,31.91,48.57,82.97,-6.842499999999996,0.9843217347761177,0.47,17.410663158285274,1.07992656,0.0,4.0,8.905350869024128,1.8499016864354516,3.4026641656030776,2.0220433010078085,39.5,20.4,30.9
VIL_028,43,10.38,-32.2,23.6,33.4,0.289,,,,,,,3,1,False,UNRECORDED,3.2028134805418125,4.530005446005212,0.0,7.732818926547025,1.0872085203388464,2.3296916520285498,0.0,3.416900172367396,1.6215190279884513,2.2967610092782804,0.0,3.918280037266732,42.40413816282859,2.945532635756075,39.458605527072514,45.34967079858466,52.11874763114145,4.230642832835787,47.88810479830567,56.34939046397724,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,13.9,15.93,21.23,31.91,61.44,-4.979999999999997,0.7516893800824371,0.47714285714285715,9.152368009593104,1.2211984000000002,2.70810428849521,1.0342524984984287,3.7507086378322696,2.252052143265981,2.7280988136331668,1.3716758066102177,32.3,18.0,25.9
VIL_028,44,8.64,-42.9,20.4,20.0,0.254,0.0,4.0,3.0,46.3,46.3,54.7,2,1,True,REPORTED,0.0,0.4530005446005212,0.0,0.4530005446005212,4.0,0.232969165202855,3.767030834797145,4.232969165202855,3.0,0.229676100927828,2.770323899072172,3.229676100927828,46.3,0.2945532635756075,46.00544673642439,46.594553263575605,54.7,0.4230642832835787,54.27693571671642,55.12306428328358,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,10.38,13.9,15.93,21.23,48.85,-3.5724999999999962,0.3411081980965919,0.2857142857142857,1.7833136596489825,0.8015020800000002,1.625295743740342,1.3451129795261951,3.5756983841033687,2.129556771044341,1.3620557042889916,1.9438548259434931,22.3,20.8,21.6
VIL_028,45,10.5,-27.3,21.0,36.1,0.274,,,,,,,4,1,False,UNRECORDED,2.70810428849521,4.530005446005212,0.0,7.238109734500423,1.0342524984984287,2.3296916520285498,0.0,3.3639441505269785,1.8889639715130504,2.2967610092782804,0.0,4.185724980791331,43.0437966594216,2.945532635756075,40.09826402366553,45.98932929517768,54.89531768304542,4.230642832835787,50.66467485020964,59.1259605158812,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,8.64,10.38,13.9,15.93,43.42,-0.3549999999999969,0.41111229050718745,0.5157142857142857,2.9067459579001826,0.7196774400000001,1.5228201296003492,1.5469480690874498,3.3058432953784864,1.0781700509378713,2.0994527533296417,1.4823808621867034,26.2,18.3,22.6
VIL_028,46,9.74,-37.3,20.7,23.8,0.206,,,,,,,2,1,False,UNRECORDED,1.625295743740342,4.530005446005212,0.0,6.155301189745554,1.3451129795261951,2.3296916520285498,0.0,3.674804631554745,2.5399780500664835,2.2967610092782804,0.243217040788203,4.8367390593447634,43.05396373018938,2.945532635756075,40.10843109443331,45.999496365945454,51.83443143592272,4.230642832835787,47.60378860308693,56.0650742687585,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,10.5,8.64,10.38,13.9,39.260000000000005,-0.07499999999999751,0.37531109885139946,0.34,1.505237705497377,0.657552,0.997856054833016,1.4563325973533114,2.2858024154703322,1.4860555473620014,1.6840918365690112,1.4925901826704706,23.6,16.3,20.3
VIL_028,47,7.12,-40.8,20.7,31.4,0.0,,,,,,,0,1,False,UNRECORDED,1.5228201296003492,4.530005446005212,0.0,6.052825575605562,1.5469480690874498,2.3296916520285498,0.0,3.876639721116,3.868965036039193,2.2967610092782804,1.5722040267609128,6.165726045317474,43.18238014447166,2.945532635756075,40.236847508715584,46.12791278022773,53.67449530360123,4.230642832835787,49.44385247076545,57.90513813643702,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,9.74,10.5,8.64,10.38,36.0,-1.8799999999999963,0.37531109885139946,0.44857142857142857,1.7555937994146167,0.0,2.0,1.0,1.993426906610185,2.0754004715283902,1.7078519759563326,1.5391369106757038,23.9,10.4,17.8
VIL_028,48,4.99,-67.8,19.7,29.6,0.159,,,,,,,1,1,False,UNRECORDED,0.997856054833016,4.530005446005212,0.0,5.527861500838228,1.4563325973533114,2.3296916520285498,0.0,3.786024249381861,3.20342764351127,2.2967610092782804,0.9066666342329897,5.50018865278955,43.40989776518249,2.945532635756075,40.46436512942642,46.355430400938566,54.9762157567604,4.230642832835787,50.74557292392462,59.20685858959619,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,7.12,9.74,10.5,8.64,32.35,-3.0974999999999966,0.2682589673008851,0.4228571428571429,1.0299918017646328,0.34415232000000007,1.0,3.0,1.104441833624323,2.0168849679701975,1.3608622163484738,1.495751461568971,21.9,14.9,18.8
VIL_028,49,4.48,-76.6,19.7,34.5,0.044,2.0,1.0,0.0,44.0,39.5,60.0,0,1,True,REPORTED,2.0,0.4530005446005212,1.5469994553994788,2.4530005446005214,1.0,0.232969165202855,0.7670308347971451,1.232969165202855,0.0,0.229676100927828,0.0,0.229676100927828,44.0,0.2945532635756075,43.70544673642439,44.29455326357561,60.0,0.4230642832835787,59.57693571671642,60.42306428328358,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,4.99,7.12,9.74,10.5,26.33,-2.1024999999999965,0.2682589673008851,0.4928571428571429,1.2094877090566163,0.06674624000000001,2.0,2.0,1.7289997288951402,1.9187751560394768,1.9418210963873803,1.4191490590617741,24.7,10.9,18.5
VIL_028,50,4.83,-68.6,16.2,34.6,0.069,1.0,3.0,4.0,47.1,38.4,60.0,0,0,True,REPORTED,1.0,0.4530005446005212,0.5469994553994788,1.4530005446005212,3.0,0.232969165202855,2.767030834797145,3.232969165202855,4.0,0.229676100927828,3.770323899072172,4.229676100927828,47.1,0.2945532635756075,46.80544673642439,47.39455326357561,60.0,0.4230642832835787,59.57693571671642,60.42306428328358,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,4.48,4.99,7.12,9.74,21.42,-0.5249999999999968,0.05613476283413368,0.49428571428571433,0.21753343293483487,0.09397248000000004,1.3669368056619045,1.3928347559614684,2.3899160823729355,2.180789846566415,1.367325324804421,1.9305843235812503,21.5,15.2,18.7
VIL_028,51,15.75,-6.0,16.6,42.8,0.36,2.0,2.0,3.0,44.3,37.4,60.9,7,1,True,REPORTED,2.0,0.4530005446005212,1.5469994553994788,2.4530005446005214,2.0,0.232969165202855,1.767030834797145,2.232969165202855,3.0,0.229676100927828,2.770323899072172,3.229676100927828,44.3,0.2945532635756075,44.00544673642439,44.594553263575605,60.9,0.4230642832835787,60.47693571671642,61.32306428328358,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,4.83,4.48,4.99,7.12,30.049999999999997,8.237500000000004,0.06920949021331946,0.6114285714285714,0.2566082246053252,0.5285952,1.065507523250241,0.8872405203357019,1.5408600516718618,1.5819705485552507,2.039268973275277,1.7729172153553776,24.6,22.8,23.8
VIL_028,52,4.89,-47.2,16.8,41.2,0.199,,,,,,,1,1,False,UNRECORDED,1.3669368056619045,4.530005446005212,0.0,5.896942251667117,1.3928347559614684,2.3296916520285498,0.0,3.722526407990018,3.858449303750509,2.2967610092782804,1.561688294472228,6.155210313028789,42.21668035646383,2.945532635756075,39.27114772070775,45.1622129922199,53.90076731833298,4.230642832835787,49.6701244854972,58.131410151168765,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,15.75,4.83,4.48,4.99,29.95,-2.5974999999999966,0.07662063218049353,0.5885714285714286,0.22214641779699687,0.9528120000000002,0.4567521329269688,1.415900154463981,1.3871421182447248,1.6836431165272836,1.6109069963705174,1.495751461568971,22.6,16.1,19.7
VIL_028,53,7.7,-42.1,18.9,34.8,0.231,,,,,,,1,0,False,UNRECORDED,1.065507523250241,4.530005446005212,0.0,5.595512969255453,0.8872405203357019,2.3296916520285498,0.0,3.216932172364252,4.730089634989179,2.2967610092782804,2.4333286257108986,7.026850644267459,42.7328757686661,2.945532635756075,39.78734313291002,45.67840840442217,53.28931038606674,4.230642832835787,49.05866755323096,57.51995321890252,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,4.89,15.75,4.83,4.48,33.17,-0.5924999999999967,0.19789869908361457,0.4971428571428571,0.8842747150892968,0.34339536000000004,1.412608980034451,1.2819434997265486,1.1807500633222856,1.111979133321077,1.7064668673941372,1.3070969312670855,23.4,15.8,20.0
VIL_028,54,5.82,-61.3,20.3,38.3,0.125,,,,,,,3,0,False,UNRECORDED,0.4567521329269688,4.530005446005212,0.0,4.986757578932181,1.415900154463981,2.3296916520285498,0.0,3.74559180649253,4.161348272136454,2.2967610092782804,1.8645872628581737,6.458109281414735,40.77774824894881,2.945532635756075,37.83221561319274,43.72328088470488,53.09366626940346,4.230642832835787,48.86302343656767,57.32430910223924,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,7.7,4.89,15.75,4.83,34.16,-2.7199999999999953,0.3300883075351399,0.5471428571428572,0.8766589013557756,0.2926,1.0,0.0,0.5660543711146503,2.2269679104508935,1.4053869192776554,1.384282076350552,22.0,13.1,18.0
VIL_028,55,5.13,-51.7,15.5,36.6,0.139,,,,,,,3,1,False,UNRECORDED,1.412608980034451,4.530005446005212,0.0,5.942614426039663,1.2819434997265486,2.3296916520285498,0.0,3.6116351517550975,3.9483389514193927,2.2967610092782804,1.6515779421411123,6.245099960697673,43.2409241385475,2.945532635756075,40.29539150279143,46.18645677430357,53.608071841589336,4.230642832835787,49.37742900875355,57.83871467442512,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,5.82,7.7,4.89,15.75,23.54,-0.7549999999999963,0.03818043380053579,0.5228571428571429,0.2501352940008302,0.24592992000000008,1.2638309570531103,1.307217591543182,1.7101312357582297,2.349031009570374,1.539926130039265,1.411630443085541,22.3,13.7,18.4
VIL_028,56,6.22,-60.6,18.6,38.0,0.069,1.0,0.0,2.0,42.4,42.7,60.8,1,1,True,REPORTED,1.0,0.4530005446005212,0.5469994553994788,1.4530005446005212,0.0,0.232969165202855,0.0,0.232969165202855,2.0,0.229676100927828,1.770323899072172,2.229676100927828,42.4,0.2945532635756075,42.10544673642439,42.69455326357561,60.8,0.4230642832835787,60.37693571671642,61.22306428328358,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,5.13,5.82,7.7,4.89,24.87,0.0025000000000039435,0.17513078834515108,0.5428571428571428,0.5002635987763291,0.10760688000000002,0.7832385767158963,1.5585774241790884,1.8214366974023308,1.9265301496536744,1.493824576350101,1.2515758885828256,22.2,10.5,16.9
VIL_028,57,7.53,-50.2,17.8,51.1,0.069,,,,,,,2,1,False,UNRECORDED,1.2638309570531103,4.530005446005212,0.0,5.7938364030583225,1.307217591543182,2.3296916520285498,0.0,3.636909243571732,3.90056105539257,2.2967610092782804,1.6038000461142894,6.19732206467085,43.125746849030726,2.945532635756075,40.18021421327465,46.0712794847868,55.37013881374395,4.230642832835787,51.139495980908166,59.60078164657973,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,6.22,5.13,5.82,7.7,24.7,1.355000000000004,0.12370240677685489,0.73,0.6024999943510784,0.13047072,1.4748557810481806,1.1968630259896036,0.8791649211873152,2.1610113824411243,1.7502589803197592,1.4055228485573454,23.5,11.6,18.1
VIL_028,58,5.55,-70.0,18.8,38.4,0.165,,,,,,,2,0,False,UNRECORDED,0.7832385767158963,4.530005446005212,0.0,5.313244022721109,1.5585774241790884,2.3296916520285498,0.0,3.888269076207638,3.17629618935457,2.2967610092782804,0.8795351800762896,5.4730571986328505,43.49785956109513,2.945532635756075,40.55232692533906,46.44339219685121,53.48135513872027,4.230642832835787,49.25071230588448,57.71199797155605,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,7.53,6.22,5.13,5.82,24.43,-0.5574999999999966,0.19009203800075883,0.5485714285714286,0.6235887838598608,0.37770480000000006,1.7449391968210322,1.6847602871705707,1.1250723761840105,1.549561580876866,1.2476053660700894,1.6393383363584275,21.2,16.1,18.9
VIL_028,59,9.97,-42.9,17.2,43.3,0.216,,,,,,,0,0,False,UNRECORDED,1.4748557810481806,4.530005446005212,0.0,6.004861227053393,1.1968630259896036,2.3296916520285498,0.0,3.5265546780181536,2.894749190843231,2.2967610092782804,0.5979881815649506,5.191510200121511,41.589787810751645,2.945532635756075,38.64425517499557,44.53532044650772,53.50564465870827,4.230642832835787,49.27500182587249,57.73628749154405,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,5.55,7.53,6.22,5.13,29.27,2.6525000000000034,0.09335386330462896,0.6185714285714285,0.3516733384548677,0.3644352,1.0,4.0,1.885411578398271,1.2877691923364765,1.6205980915295644,1.5527893505191235,22.7,17.0,20.1
VIL_028,60,6.23,-56.4,21.1,54.4,0.052,,,,,,,1,1,False,UNRECORDED,1.7449391968210322,4.530005446005212,0.0,6.274944642826244,1.6847602871705707,2.3296916520285498,0.0,4.0144519391991205,3.4689745415155384,2.2967610092782804,1.172213532237258,5.765735550793819,43.02475851863573,2.945532635756075,40.079225882879655,45.9702911543918,54.022755555104695,4.230642832835787,49.79211272226891,58.25339838794048,Barh,Block-C,HSC_3_02,PHC_03,24.26928,82.69084,2608,8.0,60.2,69.6,56.3,11.4,40.5,0,15.6,1,0,1,3,0,9.97,5.55,7.53,6.22,29.280000000000005,-1.0899999999999963,0.4233711028530495,0.7771428571428571,1.9583260192495069,0.15760576000000004,2.5750038638183605,1.6638190938737711,2.32621984772263,2.4974433891986254,2.193197741352273,1.569398544904534,26.2,12.2,19.9
