village_id,week,rainfall_mm,rainfall_anomaly_pct,temp_mean_c,humidity_pct,flood_risk_score,malaria_cases,diarrhea_cases,ari_cases,anc4_completion_pct,institutional_delivery_pct,full_immunization_pct,high_risk_pregnancies,drug_stockout_flag
VIL_029,51,5.4,-43.4,17.9,38.7,0.199,3,2,4,65.1,60.0,62.6,1,1
VIL_029,52,5.96,-69.5,18.0,38.3,0.061,0,1,5,64.5,59.1,61.9,1,0
VIL_029,53,4.91,-65.9,19.1,33.0,0.207,1,0,2,61.5,57.9,55.2,1,1
VIL_029,54,6.77,-61.7,16.9,37.0,0.133,0,1,1,61.2,58.1,64.5,1,1
VIL_029,55,3.86,-81.6,18.0,34.7,0.09,1,0,2,65.6,56.2,55.5,1,1
VIL_029,56,10.68,-25.7,19.7,42.5,0.217,1,2,5,63.9,57.2,64.1,1,0
VIL_029,57,9.55,-39.1,17.3,43.1,0.266,0,4,1,61.1,57.5,58.1,0,1
VIL_029,58,7.68,-29.0,18.2,40.9,0.202,1,2,2,60.8,57.8,60.8,2,0
VIL_029,59,5.95,-42.5,17.4,46.8,0.112,2,1,3,65.6,62.6,66.1,2,0
VIL_029,60,9.41,-38.9,18.2,45.2,0.132,2,1,1,60.2,50.7,62.8,0,1
VIL_029,61,6.43,-72.5,21.4,45.0,0.117,2,1,3,57.8,49.4,66.2,1,0
VIL_029,62,6.0,-62.9,22.8,40.6,0.053,1,1,2,66.9,62.4,54.1,3,0
VIL_029,63,7.0,-42.9,23.7,48.1,0.185,1,1,2,62.1,56.0,64.3,1,0
VIL_029,64,6.48,-65.6,22.2,47.6,0.096,0,1,2,62.7,57.9,55.5,2,1
VIL_029,65,8.49,-27.3,24.4,46.8,0.165,1,1,2,65.0,60.0,60.9,0,1
VIL_029,66,9.93,-28.0,26.4,51.5,0.257,1,2,1,61.1,56.8,64.8,3,1
VIL_029,67,7.88,-59.2,24.3,49.3,0.198,3,1,2,63.2,55.8,53.4,0,0
VIL_029,68,9.46,-43.6,28.8,51.8,0.208,2,1,3,59.4,50.8,57.6,3,0
VIL_029,69,13.68,-14.0,31.6,53.7,0.234,3,1,3,59.5,58.8,55.6,2,1
VIL_029,70,11.9,-28.7,31.9,52.7,0.262,0,1,1,68.5,57.1,69.8,2,1
VIL_029,71,11.63,-33.9,28.8,55.7,0.193,2,0,3,62.0,60.6,58.9,3,1
VIL_029,72,26.86,73.3,33.2,56.4,0.562,0,1,1,62.3,57.2,60.4,1,0
VIL_029,73,22.47,46.0,33.9,49.1,0.384,0,0,0,64.6,57.0,56.5,0,0
VIL_029,74,25.51,83.0,34.8,51.7,0.57,3,1,1,58.7,59.0,61.5,2,0
VIL_029,75,30.0,104.4,35.4,53.0,0.61,0,0,0,67.6,61.8,66.9,1,1
VIL_029,76,46.79,216.9,35.5,58.3,0.935,1,2,3,64.2,51.4,64.5,1,1
VIL_029,77,48.42,226.3,33.6,51.5,0.988,3,0,0,66.6,58.9,59.2,0,0
VIL_029,78,86.3,467.4,37.1,80.3,1.0,1,0,2,60.5,54.4,63.2,4,0
VIL_029,79,78.87,437.3,37.7,74.6,1.0,2,3,0,68.1,60.2,64.3,0,0
VIL_029,80,87.72,480.5,36.3,85.3,1.0,1,2,0,68.2,62.3,72.2,2,1
VIL_029,81,71.83,375.5,38.4,75.9,1.0,2,7,1,67.0,59.5,61.2,4,1
VIL_029,82,71.94,383.4,34.7,70.1,1.0,4,3,2,55.0,46.2,69.5,0,1
VIL_029,83,94.84,557.3,34.3,80.0,1.0,1,4,1,67.1,62.3,58.4,1,0
VIL_029,84,92.51,511.1,36.0,72.3,1.0,1,2,0,58.0,56.1,56.2,1,1
VIL_029,85,70.35,352.7,34.4,64.3,1.0,3,3,2,67.0,62.6,62.1,1,1
VIL_029,86,80.62,440.4,35.7,67.4,1.0,3,6,1,62.3,58.2,61.7,4,0
VIL_029,87,75.55,410.5,33.1,65.1,1.0,6,2,1,64.8,64.4,68.1,4,0
VIL_029,88,69.13,356.5,34.3,57.6,1.0,3,1,3,60.9,58.2,60.4,0,1
VIL_029,89,69.32,356.2,30.8,62.0,1.0,13,1,2,67.9,59.2,61.0,1,0
VIL_029,90,31.5,97.3,30.7,35.6,0.653,6,3,1,64.5,59.1,60.0,0,1
VIL_029,91,40.86,175.8,27.0,57.6,0.811,16,2,2,60.9,60.9,62.0,2,1
VIL_029,92,25.61,90.2,28.1,43.6,0.56,10,1,2,61.7,53.4,63.6,0,0
VIL_029,93,27.66,101.5,27.1,44.2,0.483,9,1,2,66.1,61.0,60.0,0,1
VIL_029,94,16.93,15.9,27.2,28.7,0.309,7,0,2,63.3,53.6,58.3,0,0
VIL_029,95,16.66,6.9,22.8,27.5,0.324,6,1,3,60.6,54.9,66.0,1,1
VIL_029,96,8.77,-37.7,23.1,31.6,0.106,3,4,2,65.2,59.0,68.6,0,1
VIL_029,97,10.91,-30.5,24.1,31.0,0.25,2,2,0,63.8,61.1,68.4,1,1
VIL_029,98,10.92,-33.6,23.2,40.4,0.282,2,0,1,66.2,61.7,72.6,0,0
VIL_029,99,8.34,-42.8,19.4,35.0,0.081,1,1,1,63.5,58.2,62.1,4,0
VIL_029,100,11.68,-9.4,18.7,35.0,0.213,1,2,1,64.5,56.9,55.5,2,1
VIL_029,101,6.79,-56.6,16.7,39.7,0.127,3,0,4,65.3,64.0,62.3,2,0
VIL_029,102,8.42,-45.9,15.6,36.4,0.185,0,0,0,62.3,54.3,58.1,0,0
VIL_029,103,8.37,-46.8,17.2,37.7,0.21,1,0,5,56.4,50.8,56.6,2,0
VIL_029,104,6.68,-47.6,16.5,41.3,0.12,1,4,3,63.5,56.2,61.0,2,1
VIL_030,1,6.23,-45.4,17.7,35.1,0.08,1,3,8,48.0,39.7,72.3,0,1
VIL_030,2,7.08,-62.6,17.6,40.2,0.13,1,1,5,47.5,46.7,68.5,2,0
VIL_030,3,8.82,-36.5,17.2,42.7,0.127,0,4,10,43.4,30.7,64.2,1,0
VIL_030,4,6.68,-55.3,16.6,44.0,0.066,3,1,7,45.7,42.7,69.3,3,0
VIL_030,5,5.64,-77.1,18.0,40.6,0.05,2,3,3,42.6,35.3,70.7,3,1
VIL_030,6,7.49,-40.3,19.5,41.9,0.087,2,0,2,48.9,41.7,67.5,3,1
VIL_030,7,9.58,-23.3,17.9,51.0,0.202,0,2,11,39.6,34.9,61.8,2,1
VIL_030,8,10.69,-19.4,19.4,43.2,0.144,1,1,4,40.7,36.4,72.2,4,1
VIL_030,9,7.27,-59.0,20.0,51.8,0.102,0,5,3,54.2,51.0,61.0,1,0
VIL_030,10,7.08,-30.9,21.5,47.1,0.09,0,3,2,44.5,44.5,65.7,2,0
VIL_030,11,10.04,-23.0,23.3,50.4,0.083,2,2,2,42.0,37.2,65.3,0,1
VIL_030,12,5.78,-54.4,23.7,45.6,0.0,2,2,3,47.1,42.7,72.4,3,1
VIL_030,13,8.8,-32.0,26.3,48.5,0.135,2,0,4,49.0,41.2,69.4,0,0
VIL_030,14,7.23,-45.9,25.3,52.7,0.051,3,1,0,43.2,42.5,64.8,2,1
VIL_030,15,7.53,-52.4,27.8,46.9,0.123,3,5,2,43.3,41.7,63.5,5,0
VIL_030,16,11.28,-20.1,27.7,43.3,0.15,2,2,8,47.6,41.4,68.7,2,1
VIL_030,17,9.79,-28.1,28.2,49.4,0.182,7,4,6,57.7,54.7,63.8,2,0
VIL_030,18,8.14,-44.8,32.3,45.0,0.148,4,3,1,46.6,45.8,60.8,3,1
VIL_030,19,12.7,-22.6,31.4,45.9,0.201,5,3,1,44.5,37.6,62.8,1,0
VIL_030,20,11.38,-22.0,31.8,45.5,0.107,2,2,3,48.1,42.7,58.1,2,1
VIL_030,21,16.36,18.8,33.1,58.4,0.113,1,0,1,48.7,47.4,69.6,1,0
VIL_030,22,20.28,35.2,35.6,50.1,0.333,3,1,4,46.1,35.9,74.5,0,0
VIL_030,23,33.7,135.8,36.7,54.6,0.453,0,9,0,41.2,38.8,71.1,0,0
VIL_030,24,34.12,124.7,37.6,59.0,0.449,2,4,2,47.0,43.2,70.5,3,0
VIL_030,25,39.42,162.5,35.9,59.3,0.514,3,8,3,48.6,40.9,66.6,2,1
VIL_030,26,58.42,272.2,36.5,70.1,0.806,1,6,4,47.3,44.5,67.1,4,1
VIL_030,27,54.42,267.0,37.2,68.0,0.785,2,11,2,49.8,42.5,66.1,3,1
VIL_030,28,78.06,400.0,35.6,82.7,1.0,5,8,2,39.8,37.3,73.0,0,1
VIL_030,29,84.45,463.7,37.2,71.9,1.0,1,8,1,48.9,45.7,65.2,1,1
VIL_030,30,83.81,462.1,36.5,77.3,1.0,3,8,4,44.0,41.5,68.3,2,0
VIL_030,31,72.79,385.6,38.4,63.9,0.99,3,4,3,46.4,40.6,58.8,0,1
VIL_030,32,84.48,450.1,35.4,70.8,1.0,2,7,3,53.4,49.6,69.3,3,0
VIL_030,33,81.53,451.8,35.2,71.2,0.957,7,6,2,44.0,35.0,66.0,2,0
VIL_030,34,62.88,335.1,36.6,59.3,0.852,9,4,2,55.1,49.9,62.9,2,1
VIL_030,35,73.58,411.1,32.8,65.0,0.882,12,7,2,46.6,44.5,73.5,2,0
VIL_030,36,66.31,342.3,32.9,58.6,0.869,11,6,1,51.2,52.3,74.7,2,1
VIL_030,37,47.43,213.9,32.5,45.8,0.667,12,3,6,47.0,43.3,62.8,1,0
VIL_030,38,33.16,108.8,30.0,45.0,0.458,18,3,0,48.4,42.0,68.7,4,0
VIL_030,39,27.97,91.3,30.4,34.3,0.408,18,0,7,46.4,42.3,70.0,5,0
VIL_030,40,27.03,95.5,27.9,44.3,0.333,22,6,2,49.3,44.4,71.5,3,0
VIL_030,41,19.16,26.5,26.9,34.5,0.21,6,2,2,43.1,36.1,65.5,2,0
VIL_030,42,14.27,4.0,23.7,36.5,0.173,8,1,0,48.3,41.9,71.7,3,1
VIL_030,43,13.24,-38.5,24.8,40.0,0.175,4,1,3,45.5,41.1,68.3,1,0
VIL_030,44,6.09,-69.0,22.5,30.0,0.052,2,2,2,50.6,47.5,68.8,1,0
VIL_030,45,11.16,-19.9,21.3,28.2,0.144,1,3,2,46.4,43.1,73.8,5,0
VIL_030,46,4.87,-82.7,22.3,34.7,0.066,3,2,2,45.1,41.2,69.5,1,1
VIL_030,47,10.12,-40.5,20.9,32.5,0.148,2,4,3,42.5,37.6,66.5,1,0
VIL_030,48,8.62,-49.5,18.2,28.9,0.223,1,3,3,48.7,51.9,69.6,2,0
VIL_030,49,5.86,-55.4,17.2,37.1,0.03,0,1,6,50.8,48.7,66.2,1,0
VIL_030,50,6.41,-55.8,15.8,37.1,0.121,6,2,8,40.9,40.3,61.6,1,0
VIL_030,51,12.1,-24.8,19.1,39.4,0.163,2,5,3,48.7,45.2,68.9,0,1
VIL_030,52,8.47,-48.7,13.6,34.8,0.204,1,3,10,45.9,37.6,69.7,3,1
VIL_030,53,5.27,-75.3,17.5,42.6,0.027,1,1,4,44.9,44.7,70.9,2,1
VIL_030,54,6.72,-54.7,15.4,43.8,0.078,0,2,7,55.1,50.6,69.0,2,1
VIL_030,55,5.61,-57.7,18.3,40.1,0.057,1,0,2,46.7,38.9,61.0,3,1
VIL_030,56,5.94,-52.3,18.4,48.0,0.0,3,1,6,47.3,45.9,74.1,3,0
VIL_030,57,3.62,-58.7,16.7,45.4,0.048,1,4,3,46.9,44.6,69.8,3,0
VIL_030,58,6.74,-49.4,17.4,41.3,0.096,1,2,5,42.8,39.6,60.8,1,0
VIL_030,59,4.91,-77.5,18.6,42.2,0.034,1,5,5,43.0,41.0,69.2,0,1
VIL_030,60,6.53,-51.0,18.8,47.2,0.0,3,5,4,50.6,46.1,59.6,2,0
VIL_030,61,5.7,-76.1,21.5,45.4,0.121,2,0,5,51.1,49.2,68.4,2,1
VIL_030,62,5.57,-64.4,21.3,47.6,0.16,2,3,4,39.4,35.0,62.5,7,1
VIL_030,63,7.55,-48.6,23.5,44.1,0.163,1,2,2,44.2,40.2,64.8,4,0
VIL_030,64,6.45,-49.2,23.2,45.2,0.088,1,0,1,51.2,46.9,62.4,1,0
VIL_030,65,5.02,-59.2,26.4,47.7,0.06,3,2,6,50.2,43.0,68.6,2,1
VIL_030,66,6.16,-60.9,24.0,49.1,0.144,2,1,1,49.8,47.9,67.1,2,0
VIL_030,67,7.79,-47.9,26.5,49.7,0.165,2,1,2,47.0,45.9,67.0,4,1
VIL_030,68,13.07,-3.6,29.0,46.1,0.184,2,1,1,51.0,47.3,67.0,1,0
VIL_030,69,8.97,-51.5,28.4,49.5,0.123,2,2,3,49.3,43.6,75.7,2,0
VIL_030,70,9.71,-23.7,29.2,52.7,0.162,1,2,1,46.3,40.5,62.6,2,1
VIL_030,71,14.4,0.8,29.6,48.8,0.202,6,1,2,44.5,41.2,65.0,3,0
VIL_030,72,13.54,-28.3,33.1,46.5,0.248,5,0,1,46.8,43.9,62.3,2,1
VIL_030,73,24.53,66.6,34.7,52.1,0.355,3,2,2,45.7,42.0,59.5,2,0
VIL_030,74,23.92,70.5,34.1,51.4,0.355,4,4,0,51.9,46.5,70.2,2,0
VIL_030,75,33.67,144.7,35.9,61.2,0.482,1,2,4,43.5,38.4,71.0,3,0
VIL_030,76,54.62,259.1,38.2,60.8,0.724,2,4,3,51.0,51.1,71.2,4,0
VIL_030,77,40.14,173.1,37.5,53.5,0.625,0,11,3,46.8,46.0,70.3,6,1
VIL_030,78,49.43,235.5,37.7,52.5,0.655,3,3,2,46.7,42.2,66.3,3,1
VIL_030,79,71.4,381.9,36.4,75.4,0.943,0,4,2,46.5,41.1,64.7,1,1
VIL_030,80,78.53,421.8,36.5,74.3,1.0,6,8,3,51.6,44.4,70.7,5,1
VIL_030,81,93.28,521.6,37.4,74.3,1.0,2,11,1,47.8,44.3,68.3,1,0
VIL_030,82,91.78,508.6,36.7,76.5,1.0,6,5,2,47.0,42.6,72.0,3,1
VIL_030,83,98.18,557.3,36.9,81.2,1.0,7,15,6,49.2,48.4,60.1,4,0
VIL_030,84,93.89,531.7,32.7,78.6,1.0,11,9,2,44.1,38.6,70.9,4,0
VIL_030,85,96.53,535.4,34.5,80.7,1.0,6,9,3,44.4,40.0,65.6,2,1
VIL_030,86,62.82,323.7,35.8,52.4,0.85,7,3,3,46.4,45.8,71.0,2,0
VIL_030,87,66.95,350.9,31.4,64.5,0.915,22,6,2,47.2,43.7,73.3,4,0
VIL_030,88,62.71,318.9,31.8,50.7,0.894,15,1,1,47.3,42.1,67.2,7,1
VIL_030,89,57.52,277.0,31.4,58.3,0.779,18,7,0,50.9,49.9,70.4,5,1
VIL_030,90,42.09,169.8,28.4,49.8,0.571,18,4,2,42.9,34.8,67.2,2,0
VIL_030,91,35.7,122.1,30.1,52.5,0.543,20,3,5,43.7,38.1,63.4,1,1
VIL_030,92,25.41,56.8,28.7,36.1,0.351,6,1,2,48.0,40.0,62.1,2,1
VIL_030,93,24.18,48.1,24.6,34.2,0.359,12,3,0,46.2,44.1,70.5,3,0
VIL_030,94,24.94,72.5,25.4,38.9,0.203,6,1,5,41.6,43.5,63.7,2,1
VIL_030,95,14.05,-31.7,24.3,33.3,0.166,8,0,6,48.2,43.1,68.8,7,0
VIL_030,96,9.24,-37.0,24.2,39.6,0.089,10,2,3,42.5,35.1,72.9,1,0
VIL_030,97,10.48,-42.8,23.2,26.4,0.103,4,1,2,51.0,48.4,64.9,4,0
VIL_030,98,5.37,-57.1,22.3,27.3,0.054,3,2,2,42.7,42.2,66.9,1,1
VIL_030,99,8.52,-26.8,21.6,28.4,0.095,4,2,3,44.4,40.8,67.9,0,0
VIL_030,100,10.62,-25.6,19.8,36.4,0.186,2,2,1,40.8,36.4,75.2,0,0
VIL_030,101,8.88,-32.0,20.6,32.9,0.081,0,5,6,46.2,45.0,68.2,3,0
VIL_030,102,7.14,-47.3,18.8,36.8,0.143,2,1,7,44.5,37.7,72.1,1,0
VIL_030,103,15.62,-9.8,17.6,43.0,0.247,0,3,9,45.6,39.3,69.4,2,0
VIL_030,104,6.63,-48.1,19.4,39.3,0.036,1,0,4,47.6,43.2,70.7,5,1
VIL_031,1,6.65,-43.7,14.8,35.0,0.054,1,3,11,56.2,47.2,62.7,5,0
VIL_031,2,5.35,-55.2,18.0,38.5,0.075,4,1,2,60.1,56.6,58.0,2,1
VIL_031,3,7.42,-44.0,14.3,40.8,0.0,3,3,11,58.1,51.0,72.1,5,0
VIL_031,4,6.27,-46.9,16.1,44.3,0.086,1,3,6,59.0,56.2,63.4,4,1
VIL_031,5,6.6,-47.0,17.9,42.1,0.12,0,1,9,54.1,53.7,67.2,3,0
VIL_031,6,6.33,-51.3,17.3,42.8,0.113,1,3,10,58.5,56.3,72.2,4,0
VIL_031,7,12.09,-31.4,18.8,46.5,0.165,0,4,4,56.0,52.5,64.4,4,1
VIL_031,8,10.52,-29.1,21.1,42.1,0.077,4,3,5,52.9,44.4,66.6,2,1
VIL_031,9,6.84,-43.6,18.5,50.3,0.108,3,3,7,55.6,48.6,70.9,0,0
VIL_031,10,6.42,-64.0,21.6,51.7,0.135,1,3,2,55.8,44.7,70.0,1,0
VIL_031,11,7.12,-59.4,20.4,54.1,0.142,4,3,2,56.3,49.4,71.0,3,1
VIL_031,12,8.87,-40.2,23.1,50.9,0.116,5,6,5,60.5,48.3,68.3,4,1
VIL_031,13,10.18,-21.4,23.7,45.2,0.15,4,4,4,51.6,45.4,68.0,7,1
VIL_031,14,5.13,-74.0,24.0,39.8,0.056,3,2,2,56.9,52.0,68.1,2,1
VIL_031,15,8.11,-53.1,28.6,50.2,0.139,7,2,5,57.8,52.1,62.4,5,0
VIL_031,16,8.15,-64.1,28.5,46.0,0.086,2,3,4,57.3,53.1,62.1,4,0
VIL_031,17,8.01,-54.5,31.0,46.9,0.081,3,4,5,59.1,51.4,67.9,4,0
VIL_031,18,8.75,-33.8,29.6,47.4,0.112,3,1,7,57.7,56.7,58.9,5,0
VIL_031,19,13.77,-16.2,32.9,51.2,0.178,4,2,4,58.5,55.9,64.0,1,0
VIL_031,20,14.43,-14.3,33.2,47.7,0.119,3,1,3,56.9,54.9,69.2,1,0
VIL_031,21,18.34,18.7,32.0,53.7,0.238,4,4,5,63.5,51.8,65.1,7,1
VIL_031,22,24.71,61.0,33.2,50.1,0.269,5,3,5,59.0,50.8,61.2,5,1
VIL_031,23,33.18,129.2,33.9,55.2,0.44,3,2,6,56.0,50.7,66.6,2,0
VIL_031,24,32.68,105.6,36.2,57.6,0.555,3,4,3,60.0,60.7,62.7,6,0
VIL_031,25,37.54,134.4,36.6,54.8,0.536,3,9,2,56.6,51.9,68.0,3,1
VIL_031,26,47.37,227.0,38.5,65.4,0.579,1,10,1,60.9,52.9,69.5,4,0
VIL_031,27,64.61,335.6,35.8,64.4,0.865,1,5,5,59.4,55.5,64.0,3,0
VIL_031,28,73.97,381.1,37.6,74.9,1.0,3,16,6,59.8,56.0,60.7,3,0
VIL_031,29,81.32,453.6,37.2,68.3,1.0,4,10,3,58.8,52.0,71.9,3,1
VIL_031,30,77.42,396.3,35.8,68.3,1.0,7,14,7,62.6,59.1,63.4,2,1
VIL_031,31,105.38,611.7,37.3,86.2,1.0,2,12,3,60.9,52.1,57.6,2,1
VIL_031,32,81.68,455.7,35.5,77.1,1.0,5,19,2,55.7,52.3,68.3,4,0
VIL_031,33,88.01,501.9,35.4,74.4,1.0,12,14,3,58.7,53.2,65.7,2,0
VIL_031,34,90.47,491.2,34.6,75.8,1.0,17,10,3,53.5,41.8,71.3,4,1
VIL_031,35,69.41,362.4,32.9,63.6,0.99,20,9,4,62.1,60.1,61.2,3,0
VIL_031,36,78.59,409.1,33.2,64.7,1.0,14,8,2,59.1,57.3,67.3,3,0
VIL_031,37,52.53,264.4,32.3,42.5,0.749,18,10,3,60.0,53.8,64.7,2,0
VIL_031,38,38.01,160.1,31.9,41.1,0.507,15,8,3,55.0,48.3,65.7,3,0
VIL_031,39,26.61,78.3,29.0,35.9,0.368,16,3,4,59.3,49.6,64.4,7,0
VIL_031,40,24.55,55.9,28.0,33.5,0.398,28,3,2,58.7,54.2,70.6,0,0
VIL_031,41,18.51,21.2,25.6,28.3,0.242,17,2,3,54.7,49.4,59.4,2,1
VIL_031,42,14.09,-5.8,25.2,38.9,0.191,14,3,3,59.7,53.3,65.9,2,0
VIL_031,43,8.99,-28.0,23.7,27.6,0.152,7,1,5,55.9,47.7,66.6,5,1
VIL_031,44,10.83,-20.6,23.7,26.1,0.097,7,1,2,58.3,46.6,65.8,6,0
VIL_031,45,6.12,-62.5,23.2,41.4,0.13,6,4,4,59.8,56.1,73.3,3,0
VIL_031,46,8.85,-48.9,22.5,36.0,0.102,1,1,2,60.7,52.4,66.0,3,0
VIL_031,47,11.16,-21.0,21.8,30.2,0.128,3,2,6,51.6,43.6,73.4,3,0
VIL_031,48,5.48,-55.0,20.2,28.7,0.008,4,4,3,60.8,55.9,64.7,4,0
VIL_031,49,6.05,-49.0,18.7,28.1,0.029,3,4,10,59.2,51.6,65.6,5,0
VIL_031,50,5.01,-75.2,16.3,28.1,0.085,3,3,6,59.5,49.8,69.2,3,1
VIL_031,51,5.98,-63.5,18.2,32.5,0.134,2,0,3,59.0,56.2,58.2,1,0
VIL_031,52,5.71,-55.0,16.2,38.7,0.036,2,3,6,59.6,53.5,64.2,4,0
VIL_031,53,4.97,-73.0,16.8,43.0,0.096,4,2,8,60.1,52.3,71.3,4,0
VIL_031,54,5.57,-60.1,16.8,43.7,0.064,0,8,4,61.3,54.2,65.1,2,0
VIL_031,55,5.53,-61.9,16.0,45.2,0.005,1,4,9,52.6,47.7,73.6,5,1
VIL_031,56,14.46,-10.0,16.3,45.3,0.17,1,4,7,56.1,48.3,66.5,2,1
VIL_031,57,6.33,-44.0,17.7,45.2,0.117,2,2,10,56.2,53.6,68.3,2,0
VIL_031,58,5.54,-63.4,17.9,45.0,0.023,4,3,6,53.3,42.9,66.5,1,1
VIL_031,59,5.93,-67.6,18.5,44.8,0.014,1,1,7,54.8,52.5,69.0,3,0
VIL_031,60,6.59,-46.6,18.6,50.5,0.055,5,2,6,58.1,51.7,64.7,2,1
VIL_031,61,7.35,-34.7,21.5,49.7,0.063,2,2,13,62.7,60.1,67.9,9,1
VIL_031,62,5.8,-60.6,19.4,47.6,0.164,1,5,7,55.4,54.8,66.0,2,0
VIL_031,63,9.44,-45.2,24.8,46.0,0.134,5,3,5,62.3,57.5,65.5,1,0
VIL_031,64,6.4,-70.9,23.4,53.2,0.145,6,1,1,55.4,49.3,64.3,0,1
VIL_031,65,5.69,-62.8,23.8,42.7,0.072,4,4,4,53.4,48.6,73.4,3,1
VIL_031,66,8.3,-20.1,23.9,43.4,0.125,2,3,3,57.5,54.5,66.5,3,1
VIL_031,67,7.88,-42.3,25.6,39.8,0.15,3,2,2,54.3,53.4,63.7,0,1
VIL_031,68,8.59,-49.6,28.4,48.7,0.047,4,3,2,56.2,51.0,60.9,3,1
VIL_031,69,19.7,29.3,28.9,55.7,0.212,4,4,1,57.6,48.3,65.2,5,0
VIL_031,70,11.15,-33.9,28.9,44.4,0.175,3,4,7,62.3,56.5,66.3,2,0
VIL_031,71,13.72,-5.6,30.1,50.0,0.187,7,1,2,56.0,52.6,65.7,5,0
VIL_031,72,21.21,25.8,31.9,57.5,0.309,5,0,5,57.0,51.0,69.5,6,0
VIL_031,73,23.24,58.6,33.1,55.7,0.268,7,4,1,55.9,46.9,72.9,3,0
VIL_031,74,29.61,97.5,35.4,53.3,0.388,4,3,3,60.5,57.2,69.6,4,0
VIL_031,75,37.17,163.6,34.6,61.5,0.565,6,6,4,57.0,48.5,64.1,6,0
VIL_031,76,42.17,186.3,38.9,63.8,0.533,3,8,0,56.5,47.5,66.1,4,0
VIL_031,77,66.81,355.3,36.6,75.2,0.934,5,10,5,59.8,53.8,69.7,1,1
VIL_031,78,73.75,399.1,37.5,75.8,1.0,3,9,6,55.1,46.3,71.7,5,1
VIL_031,79,73.56,392.5,38.3,65.7,0.941,1,9,5,56.8,50.1,64.1,2,0
VIL_031,80,88.66,496.9,35.3,84.4,1.0,7,16,4,56.6,46.6,70.5,3,0
VIL_031,81,82.92,455.1,36.2,75.1,1.0,10,8,5,56.0,54.6,68.6,2,1
VIL_031,82,90.16,489.4,36.4,74.7,1.0,3,8,3,59.0,57.8,67.3,1,0
VIL_031,83,108.27,627.3,37.7,88.4,1.0,4,15,1,59.8,50.9,61.4,0,1
VIL_031,84,77.94,417.6,35.8,67.3,1.0,14,10,2,57.3,51.7,64.9,6,0
VIL_031,85,89.01,510.0,35.3,61.6,1.0,10,4,2,59.1,58.6,72.4,5,0
VIL_031,86,76.76,403.7,35.5,70.4,0.921,8,11,3,52.7,49.3,70.7,0,0
VIL_031,87,84.39,449.0,34.7,66.7,1.0,11,10,6,60.3,58.4,79.8,6,0
VIL_031,88,76.51,418.2,34.5,63.7,0.977,10,7,3,55.2,51.6,70.9,4,0
VIL_031,89,60.76,281.3,29.9,56.1,0.805,38,8,3,55.8,50.9,60.3,3,0
VIL_031,90,55.03,276.2,29.8,51.6,0.683,21,7,1,56.3,51.7,71.6,5,0
VIL_031,91,30.88,115.6,28.9,41.3,0.366,37,2,0,62.8,56.3,61.0,3,1
VIL_031,92,17.19,11.3,27.2,37.1,0.182,24,3,4,57.4,46.1,66.0,3,0
VIL_031,93,23.55,54.3,27.5,38.9,0.371,20,5,3,52.7,44.3,66.3,2,1
VIL_031,94,18.92,15.5,26.6,30.6,0.243,7,2,7,59.9,53.2,68.0,3,0
VIL_031,95,13.28,-18.9,22.5,26.8,0.2,9,1,2,52.9,51.6,61.3,4,0
VIL_031,96,10.04,-30.9,24.2,29.6,0.149,5,3,2,64.6,56.4,71.1,7,1
VIL_031,97,10.47,-24.3,21.5,28.8,0.104,5,4,5,60.6,56.1,65.9,2,0
VIL_031,98,11.63,-26.1,21.3,30.1,0.173,5,1,7,59.4,55.0,65.6,2,0
VIL_031,99,8.91,-45.1,19.3,29.5,0.122,3,1,6,60.1,51.6,63.2,3,0
VIL_031,100,7.97,-44.9,20.5,38.6,0.067,4,0,5,55.2,50.3,68.4,4,0
VIL_031,101,12.05,-12.1,17.7,38.4,0.153,3,3,3,59.1,53.4,71.1,6,0
VIL_031,102,6.08,-58.6,18.1,33.2,0.169,3,2,3,56.5,49.8,65.5,4,0
VIL_031,103,8.07,-42.0,18.3,37.1,0.044,3,3,11,58.1,49.7,66.3,3,0
VIL_031,104,4.78,-70.2,17.7,37.8,0.039,3,4,7,62.7,53.8,65.1,3,1
VIL_032,1,7.84,-61.6,17.9,34.0,0.059,0,0,10,36.1,27.6,50.4,2,0
VIL_032,2,13.42,-24.1,16.9,47.6,0.255,1,3,8,34.8,35.3,46.6,1,0
VIL_032,3,4.94,-71.1,15.5,48.1,0.106,2,4,2,32.4,34.4,48.5,0,1
VIL_032,4,6.37,-73.3,18.9,38.9,0.142,2,2,6,29.9,28.4,48.6,1,1
VIL_032,5,10.74,-6.5,19.1,50.2,0.089,1,0,2,42.7,39.8,48.1,3,0
VIL_032,6,14.04,2.9,18.0,42.6,0.194,0,2,3,29.0,25.7,38.9,2,0
VIL_032,7,4.97,-59.7,18.0,43.9,0.0,0,2,3,32.5,31.5,49.2,1,1
VIL_032,8,4.89,-76.2,19.6,40.2,0.01,1,2,5,26.6,22.4,56.0,2,0
VIL_032,9,6.85,-62.8,18.2,48.2,0.097,0,1,7,34.5,27.4,43.6,1,1
VIL_032,10,4.84,-81.9,19.7,45.5,0.076,2,1,1,28.0,20.0,50.8,1,1
VIL_032,11,4.46,-51.9,22.0,46.4,0.079,4,2,1,33.8,31.6,45.1,2,0
VIL_032,12,6.05,-46.2,24.2,53.0,0.048,1,1,1,34.3,36.9,45.5,3,0
